id,latitude,longitude,location,vehicle_number,vehicle_type,description,violation_type,offence_code,created_datetime,closed_datetime,modified_datetime,device_id,created_by_id,center_code,police_station,data_sent_to_scita,junction_name,action_taken_timestamp,data_sent_to_scita_timestamp,updated_vehicle_number,updated_vehicle_type,validation_status,validation_timestamp
FKID000060,12.8419016,77.6455174,"Neeladri Road, Ajmera Annex, Karuna Nagar, Doddathogur, Bengaluru, Karnataka. Pin-560100 (India)",FKN00GL0052,MOTOR CYCLE,NULL,"[""WRONG PARKING""]",[112],2024-03-10 07:34:46+00,NULL,2024-03-10 07:44:23.62892+00,FKDEV00028,FKUSR00028,38,Electronic City,FALSE,No Junction,NULL,NULL,NULL,NULL,NULL,NULL
FKID000061,12.8419016,77.6455174,"Neeladri Road, Ajmera Annex, Karuna Nagar, Doddathogur, Bengaluru, Karnataka. Pin-560100 (India)",FKN00GL0052,MOTOR CYCLE,NULL,"[""WRONG PARKING""]",[112],2024-03-10 07:34:46+00,NULL,2024-03-10 07:44:31.336282+00,FKDEV00028,FKUSR00028,38,Electronic City,FALSE,No Junction,NULL,NULL,NULL,NULL,NULL,NULL
FKID000062,12.9940425,77.5891127,"Palace Road, Kumar Park, Vasant Nagar, Bengaluru, Karnataka. Pin-560001 (India)",FKN00GL0053,SCOOTER,NULL,"[""NO PARKING""]",[113],2023-11-28 21:22:46+00,NULL,2023-11-28 21:25:23.400315+00,FKDEV00029,FKUSR00029,11,High ground,TRUE,BTP032 - Windsor Circle,NULL,NULL,FKN00GL0053,SCOOTER,approved,2023-11-30 04:47:14.559+00
FKID000063,12.9349413,77.5364074,"8th Main Road, Veerannana Guda, Veerabhadra Nagar, Banashankari Stage 3, Bengaluru, Karnataka. Pin-560085 (India)",FKN00GL0054,SCOOTER,NULL,"[""NO PARKING""]",[113],2023-11-28 21:20:46+00,NULL,2023-11-28 21:21:50.796112+00,FKDEV00030,FKUSR00030,23,Banashankari,TRUE,No Junction,NULL,NULL,FKN00GL0054,SCOOTER,approved,2023-11-30 04:47:28.887+00
FKID000064,12.8419016,77.6455174,"Neeladri Road, Ajmera Annex, Karuna Nagar, Doddathogur, Bengaluru, Karnataka. Pin-560100 (India)",FKN00GL0052,MOTOR CYCLE,NULL,"[""WRONG PARKING""]",[112],2024-03-10 07:34:46+00,NULL,2024-03-10 07:44:35.235754+00,FKDEV00028,FKUSR00028,38,Electronic City,FALSE,No Junction,NULL,NULL,NULL,NULL,NULL,NULL
FKID000065,12.9396829,77.6955035,"Kadubeesanahalli Underpass, Kadubisanahalli Junction, Kadubisanahalli, Bengaluru, Karnataka. Pin-560103 (India)",FKN00GL0055,LGV,NULL,"[""PARKING IN A MAIN ROAD"",""WRONG PARKING""]","[107,112]",2023-11-22 01:15:46+00,NULL,2023-11-27 21:53:37.109828+00,FKDEV00026,FKUSR00026,13,HAL Old Airport,TRUE,No Junction,NULL,NULL,FKN00GL0055,LGV,approved,2023-11-30 04:47:19.527+00
FKID000066,12.9397901,77.6954983,"Outer Ring Road, Kadubisanahalli Junction, Kadubisanahalli, Bengaluru, Karnataka. Pin-560103 (India)",FKN00GL0056,CAR,NULL,"[""PARKING IN A MAIN ROAD"",""WRONG PARKING""]","[107,112]",2023-11-22 01:14:46+00,NULL,2023-11-27 21:53:33.833735+00,FKDEV00026,FKUSR00026,13,HAL Old Airport,TRUE,No Junction,NULL,NULL,FKN00GL0057,MAXI-CAB,approved,2023-11-30 04:47:10.223+00
FKID000067,12.8419016,77.6455174,"Neeladri Road, Ajmera Annex, Karuna Nagar, Doddathogur, Bengaluru, Karnataka. Pin-560100 (India)",FKN00GL0052,MOTOR CYCLE,NULL,"[""WRONG PARKING""]",[112],2024-03-10 07:34:46+00,NULL,2024-03-10 07:44:36.591485+00,FKDEV00028,FKUSR00028,38,Electronic City,FALSE,No Junction,NULL,NULL,NULL,NULL,NULL,NULL
FKID000068,12.8419016,77.6455174,"Neeladri Road, Ajmera Annex, Karuna Nagar, Doddathogur, Bengaluru, Karnataka. Pin-560100 (India)",FKN00GL0052,MOTOR CYCLE,NULL,"[""WRONG PARKING""]",[112],2024-03-10 07:34:46+00,NULL,2024-03-10 07:44:41.68644+00,FKDEV00028,FKUSR00028,38,Electronic City,FALSE,No Junction,NULL,NULL,NULL,NULL,NULL,NULL
FKID000069,12.99600071315529,77.69450963523893,"Whitefield Road, VR Mall, Dyavasandra Industrial Estate Phase 2, Mahadevapura, Bengaluru, Karnataka. Pin-560048 (India)",FKN00GL0058,PASSENGER AUTO,NULL,"[""PARKING IN A MAIN ROAD"",""NO PARKING"",""PARKING NEAR BUSTOP/SCHOOL/HOSPITAL ETC""]","[107,113,111]",2024-03-10 07:44:46+00,NULL,2024-03-10 07:45:49.171532+00,FKDEV00031,FKUSR00031,84,Mahadevapura,FALSE,No Junction,NULL,NULL,NULL,NULL,NULL,NULL
FKID000070,12.89209527630706,77.63817775007108,"Electronics City Flyover, Ozone Manay Tech Park, Garvebhavi Palya, Bengaluru, Karnataka. Pin-560068 (India)",FKN00GL0059,PASSENGER AUTO,NULL,"[""WRONG PARKING""]",[112],2024-03-10 07:33:46+00,NULL,2024-03-10 07:46:12.384595+00,FKDEV00032,FKUSR00032,45,HSR Layout,FALSE,No Junction,NULL,NULL,NULL,NULL,NULL,NULL
FKID000071,12.99600071315529,77.69450963523893,"Whitefield Road, VR Mall, Dyavasandra Industrial Estate Phase 2, Mahadevapura, Bengaluru, Karnataka. Pin-560048 (India)",FKN00GL0060,PASSENGER AUTO,NULL,"[""PARKING IN A MAIN ROAD"",""NO PARKING"",""PARKING NEAR BUSTOP/SCHOOL/HOSPITAL ETC""]","[107,113,111]",2024-03-10 07:44:46+00,NULL,2024-03-10 07:46:13.074076+00,FKDEV00031,FKUSR00031,84,Mahadevapura,FALSE,No Junction,NULL,NULL,NULL,NULL,NULL,NULL
FKID000072,12.9397541,77.6956221,"Kadubeesanahalli Underpass, Kadubisanahalli Junction, Kadubisanahalli, Bengaluru, Karnataka. Pin-560103 (India)",FKN00GL0061,CAR,NULL,"[""PARKING IN A MAIN ROAD"",""WRONG PARKING""]","[107,112]",2023-11-22 01:14:46+00,NULL,2023-11-27 21:53:30.95484+00,FKDEV00026,FKUSR00026,13,HAL Old Airport,TRUE,No Junction,NULL,NULL,FKN00GL0061,MAXI-CAB,approved,2023-11-30 04:47:38.844+00
FKID000073,12.9270323,77.6781702,"Outer Ring Road, Bellandur, Bengaluru, Karnataka. Pin-560103 (India)",FKN00GL0062,PASSENGER AUTO,NULL,"[""NO PARKING""]",[113],2023-11-17 22:36:46+00,NULL,2023-11-17 22:49:59.416556+00,FKDEV00033,FKUSR00033,82,Bellandur,TRUE,No Junction,NULL,NULL,FKN00GL0063,PASSENGER AUTO,approved,2023-11-19 00:11:15.291+00
FKID000074,12.89209527630706,77.63817775007108,"Electronics City Flyover, Ozone Manay Tech Park, Garvebhavi Palya, Bengaluru, Karnataka. Pin-560068 (India)",FKN00GL0064,SCOOTER,NULL,"[""WRONG PARKING""]",[112],2024-03-10 07:33:46+00,NULL,2024-03-10 07:46:15.591721+00,FKDEV00032,FKUSR00032,45,HSR Layout,FALSE,No Junction,NULL,NULL,NULL,NULL,NULL,NULL
FKID000075,12.9397529,77.6956764,"Kadubeesanahalli Underpass, Indiqube Alpha, Reddy Layout, Kadubisanahalli, Bengaluru, Karnataka. Pin-560103 (India)",FKN00GL0065,CAR,NULL,"[""PARKING IN A MAIN ROAD"",""NO PARKING""]","[107,113]",2023-11-22 01:13:46+00,NULL,2023-11-27 21:53:25.561273+00,FKDEV00026,FKUSR00026,13,HAL Old Airport,TRUE,No Junction,NULL,NULL,FKN00GL0065,MAXI-CAB,approved,2023-11-30 04:51:23.525+00
FKID000076,12.9995616,77.6742793,"Outer Ring Road, Dargah Mohalla, Mahadevapura, Bengaluru, Karnataka. Pin-560016 (India)",FKN00GL0066,CAR,NULL,"[""WRONG PARKING""]",[112],2023-12-24 20:08:46+00,NULL,2023-12-24 20:18:50.277616+00,FKDEV00034,FKUSR00034,34,Banaswadi,FALSE,No Junction,NULL,NULL,NULL,NULL,NULL,NULL
FKID000077,12.9397481,77.695636,"Kadubeesanahalli Underpass, Kadubisanahalli Junction, Kadubisanahalli, Bengaluru, Karnataka. Pin-560103 (India)",FKN00GL0067,CAR,NULL,"[""PARKING IN A MAIN ROAD"",""WRONG PARKING""]","[107,112]",2023-11-22 01:13:46+00,NULL,2023-11-27 21:53:27.696925+00,FKDEV00026,FKUSR00026,13,HAL Old Airport,TRUE,No Junction,NULL,NULL,FKN00GL0067,MAXI-CAB,approved,2023-11-30 04:51:43.054+00
FKID000078,12.9770657,77.5772568,"5th Main Road, Kempe Gowda Circle, Gandhi Nagar, Bengaluru, Karnataka. Pin-560009 (India)",FKN00GL0068,SCOOTER,NULL,"[""WRONG PARKING""]",[112],2023-11-17 04:32:46+00,NULL,2023-11-17 04:37:11.772887+00,FKDEV00035,FKUSR00035,3,Upparpet,TRUE,BTP040 - Elite Junction,NULL,NULL,FKN00GL0069,SCOOTER,approved,2023-11-19 00:18:20.555+00
FKID000079,12.9994274,77.5496108,"10th Cross Road, Block 1, Rajaji Nagar, Bengaluru, Karnataka. Pin-560010 (India)",FKN00GL0070,MOPED,NULL,"[""WRONG PARKING""]",[112],2024-04-07 23:04:46+00,NULL,2024-04-09 21:13:52.158557+00,FKDEV00036,FKUSR00036,6,Rajajinagar,FALSE,BTP027 - Modi Bridge Junction,NULL,NULL,NULL,NULL,NULL,NULL
FKID000080,12.9397529,77.6956764,"Kadubeesanahalli Underpass, Indiqube Alpha, Reddy Layout, Kadubisanahalli, Bengaluru, Karnataka. Pin-560103 (India)",FKN00GL0071,PASSENGER AUTO,NULL,"[""PARKING IN A MAIN ROAD"",""WRONG PARKING""]","[107,112]",2023-11-22 01:13:46+00,NULL,2023-11-27 21:53:26.600682+00,FKDEV00026,FKUSR00026,13,HAL Old Airport,TRUE,No Junction,NULL,NULL,FKN00GL0071,PASSENGER AUTO,approved,2023-11-30 04:53:23.709+00
FKID000081,12.891004495003813,77.63878863241251,"Electronics City Flyover, Krishna Reddy Industrial Area, Garvebhavi Palya, Bengaluru, Karnataka. Pin-560068 (India)",FKN00GL0072,CAR,NULL,"[""NO PARKING""]",[113],2024-03-10 07:48:46+00,NULL,2024-03-10 07:52:45.948581+00,FKDEV00032,FKUSR00032,45,HSR Layout,FALSE,No Junction,NULL,NULL,NULL,NULL,NULL,NULL
FKID000082,12.9396573,77.6956901,"Kadubeesanahalli Underpass, Indiqube Alpha, Reddy Layout, Kadubisanahalli, Bengaluru, Karnataka. Pin-560103 (India)",FKN00GL0073,CAR,NULL,"[""PARKING IN A MAIN ROAD"",""WRONG PARKING""]","[107,112]",2023-11-22 01:12:46+00,NULL,2023-11-27 21:53:21.527785+00,FKDEV00026,FKUSR00026,13,HAL Old Airport,TRUE,No Junction,NULL,NULL,FKN00GL0073,MAXI-CAB,approved,2023-11-30 04:53:52.443+00
FKID000083,12.9170676,77.6516121,"27th Main Road, Sector 1, HSR Layout, Bengaluru, Karnataka. Pin-560102 (India)",FKN00GL0074,MOTOR CYCLE,NULL,"[""WRONG PARKING""]",[112],2023-11-17 08:10:46+00,NULL,2023-11-17 19:17:53.808358+00,FKDEV00019,FKUSR00019,45,HSR Layout,TRUE,No Junction,NULL,NULL,FKN00GL0074,MOTOR CYCLE,rejected,2023-11-17 19:28:38.788+00
FKID000084,12.9397481,77.695636,"Kadubeesanahalli Underpass, Kadubisanahalli Junction, Kadubisanahalli, Bengaluru, Karnataka. Pin-560103 (India)",FKN00GL0075,PASSENGER AUTO,NULL,"[""PARKING IN A MAIN ROAD"",""WRONG PARKING""]","[107,112]",2023-11-22 01:13:46+00,NULL,2023-11-27 21:53:28.606545+00,FKDEV00026,FKUSR00026,13,HAL Old Airport,TRUE,No Junction,NULL,NULL,FKN00GL0075,PASSENGER AUTO,approved,2023-11-30 04:54:13.179+00
FKID000085,12.9396691,77.6958935,"Kadubeesanahalli Underpass, Indiqube Alpha, Reddy Layout, Kadubisanahalli, Bengaluru, Karnataka. Pin-560103 (India)",FKN00GL0076,CAR,NULL,"[""PARKING IN A MAIN ROAD"",""WRONG PARKING""]","[107,112]",2023-11-22 01:12:46+00,NULL,2023-11-27 21:53:18.300679+00,FKDEV00026,FKUSR00026,13,HAL Old Airport,TRUE,No Junction,NULL,NULL,FKN00GL0076,MAXI-CAB,approved,2023-11-30 04:54:41.859+00
FKID000086,12.934068071777288,77.68976915672452,"Outer Ring Road, Prestige Silver Crest, Kadubisanahalli, Bengaluru, Karnataka. Pin-560103 (India)",FKN00GL0077,MOTOR CYCLE,NULL,"[""NO PARKING"",""WRONG PARKING"",""PARKING NEAR BUSTOP/SCHOOL/HOSPITAL ETC"",""DOUBLE PARKING"",""PARKING OPPOSITE TO ANOTHER PARKED VEHICLE"",""PARKING IN A MAIN ROAD""]","[113,112,111,109,108,107]",2024-03-14 22:43:46+00,NULL,2024-03-14 23:18:08.644025+00,FKDEV00016,FKUSR00016,13,HAL Old Airport,TRUE,No Junction,NULL,2024-04-01 17:51:36.704312+00,FKN00GL0077,MOTOR CYCLE,approved,2024-04-12 23:13:48.715+00
FKID000087,12.939753,77.6955866,"Kadubeesanahalli Underpass, Kadubisanahalli Junction, Kadubisanahalli, Bengaluru, Karnataka. Pin-560103 (India)",FKN00GL0078,CAR,NULL,"[""PARKING IN A MAIN ROAD"",""WRONG PARKING""]","[107,112]",2023-11-22 01:12:46+00,NULL,2023-11-27 21:53:20.690868+00,FKDEV00026,FKUSR00026,13,HAL Old Airport,TRUE,No Junction,NULL,NULL,FKN00GL0079,MAXI-CAB,approved,2023-11-30 04:55:14.545+00
FKID000088,12.9397587,77.6956421,"Kadubeesanahalli Underpass, Kadubisanahalli Junction, Kadubisanahalli, Bengaluru, Karnataka. Pin-560103 (India)",FKN00GL0080,PASSENGER AUTO,NULL,"[""PARKING IN A MAIN ROAD"",""WRONG PARKING""]","[107,112]",2023-11-22 01:14:46+00,NULL,2023-11-27 21:53:29.586964+00,FKDEV00026,FKUSR00026,13,HAL Old Airport,TRUE,No Junction,NULL,NULL,FKN00GL0080,PASSENGER AUTO,approved,2023-11-30 04:55:41.24+00
FKID000089,12.9816248,77.6080905,"Dispensary Road, Tasker Town, Shivaji Nagar, Bengaluru, Karnataka. Pin-560001 (India)",FKN00GL0081,SCOOTER,NULL,"[""WRONG PARKING""]",[112],2023-11-17 04:30:46+00,NULL,2023-11-17 04:34:01.662112+00,FKDEV00037,FKUSR00037,16,Shivajinagar,TRUE,BTP051 - Safina Plaza Junction,NULL,NULL,FKN00GL0081,SCOOTER,approved,2023-11-19 00:26:03.869+00
FKID000090,13.18429,77.679765,"Unnamed Road, Begur Chikkanahalli, Bengaluru, Karnataka. Pin-562149 (India)",FKN00GL0082,MAXI-CAB,NULL,"[""NO PARKING""]",[113],2023-11-16 23:32:46+00,NULL,2023-11-17 00:25:59.702418+00,FKDEV00038,FKUSR00038,40,Chikkajala,TRUE,No Junction,NULL,NULL,FKN00GL0082,MAXI-CAB,approved,2023-11-19 00:25:54.823+00
FKID000091,12.939704,77.6956779,"Kadubeesanahalli Underpass, Indiqube Alpha, Reddy Layout, Kadubisanahalli, Bengaluru, Karnataka. Pin-560103 (India)",FKN00GL0083,CAR,NULL,"[""PARKING IN A MAIN ROAD"",""WRONG PARKING""]","[107,112]",2023-11-22 01:13:46+00,NULL,2023-11-27 21:53:23.73033+00,FKDEV00026,FKUSR00026,13,HAL Old Airport,TRUE,No Junction,NULL,NULL,FKN00GL0083,MAXI-CAB,approved,2023-11-30 04:55:49.85+00
FKID000092,12.9396796,77.6957562,"Kadubeesanahalli Underpass, Indiqube Alpha, Reddy Layout, Kadubisanahalli, Bengaluru, Karnataka. Pin-560103 (India)",FKN00GL0084,CAR,NULL,"[""PARKING IN A MAIN ROAD"",""WRONG PARKING""]","[107,112]",2023-11-22 01:13:46+00,NULL,2023-11-27 21:53:22.926363+00,FKDEV00026,FKUSR00026,13,HAL Old Airport,TRUE,No Junction,NULL,NULL,FKN00GL0084,MAXI-CAB,approved,2023-11-30 04:56:18.698+00
FKID000093,12.9816391,77.6080854,"Dispensary Road, Tasker Town, Shivaji Nagar, Bengaluru, Karnataka. Pin-560001 (India)",FKN00GL0085,SCOOTER,NULL,"[""WRONG PARKING""]",[112],2023-11-17 04:30:46+00,NULL,2023-11-17 04:33:33.779837+00,FKDEV00037,FKUSR00037,16,Shivajinagar,TRUE,BTP051 - Safina Plaza Junction,NULL,NULL,FKN00GL0085,SCOOTER,approved,2023-11-19 00:27:26.163+00
FKID000094,12.92586,77.6767646,"Outer Ring Road, Bellandur Junction, Bellandur, Bengaluru, Karnataka. Pin-560103 (India)",FKN00GL0086,CAR,NULL,"[""NO PARKING""]",[113],2023-11-21 22:20:46+00,NULL,2023-11-27 21:52:48.442116+00,FKDEV00039,FKUSR00039,82,Bellandur,TRUE,No Junction,NULL,NULL,FKN00GL0086,MAXI-CAB,approved,2023-11-30 04:57:47.982+00
FKID000095,12.9262088,77.6766952,"Outer Ring Road, Bellandur Junction, Bellandur, Bengaluru, Karnataka. Pin-560103 (India)",FKN00GL0087,CAR,NULL,"[""NO PARKING""]",[113],2023-11-21 22:20:46+00,NULL,2023-11-27 21:51:59.244988+00,FKDEV00039,FKUSR00039,82,Bellandur,TRUE,No Junction,NULL,NULL,FKN00GL0087,CAR,approved,2023-11-30 04:58:21.84+00
FKID000096,12.991667,77.5885165,"Palace Road, Thulasi Thottam, Vasant Nagar, Bengaluru, Karnataka. Pin-560001 (India)",FKN00GL0088,SCOOTER,NULL,"[""WRONG PARKING""]",[112],2023-11-27 21:46:46+00,NULL,2023-11-27 21:49:34.914847+00,FKDEV00040,FKUSR00040,11,High ground,TRUE,BTP032 - Windsor Circle,NULL,NULL,FKN00GL0088,SCOOTER,approved,2023-11-30 04:58:26.984+00
FKID000097,12.9832797,77.6096722,"Veera Pillai Street, Nethaji Subhas Chadra Bose Circle, Shivaji Nagar, Bengaluru, Karnataka. Pin-560051 (India)",FKN00GL0089,SCOOTER,NULL,"[""WRONG PARKING""]",[112],2023-11-16 23:42:46+00,NULL,2023-11-17 00:15:28.27535+00,FKDEV00041,FKUSR00041,16,Shivajinagar,TRUE,No Junction,NULL,NULL,FKN00GL0089,SCOOTER,approved,2023-11-19 00:32:11.43+00
FKID000098,12.9630317,77.5603267,"JJR Main Road, Tippu Chowk, JJR Nagar North, Bengaluru, Karnataka. Pin-560018 (India)",FKN00GL0090,LGV,NULL,"[""NO PARKING""]",[113],2023-11-17 22:26:46+00,NULL,2023-11-17 22:27:25.452765+00,FKDEV00042,FKUSR00042,29,Magadi Road,TRUE,BTP091 - Sirsi Circle,NULL,NULL,FKN00GL0090,LGV,approved,2023-11-19 00:34:18.546+00
FKID000099,12.989728,77.5055045,"Magadi Main Road, Muthuraya Swamy Extension, Sunkadakatte, Bengaluru, Karnataka. Pin-560091 (India)",FKN00GL0091,MOTOR CYCLE,NULL,"[""WRONG PARKING""]",[112],2023-11-28 21:37:46+00,NULL,2023-11-28 21:47:09.763543+00,FKDEV00043,FKUSR00043,33,Kamakshipalya,TRUE,No Junction,NULL,NULL,FKN00GL0091,MOTOR CYCLE,approved,2023-11-30 04:12:10.489+00
FKID000100,12.9997309,77.5496912,"WOC Road, Block 1, Rajaji Nagar, Bengaluru, Karnataka. Pin-560010 (India)",FKN00GL0092,MOPED,NULL,"[""WRONG PARKING""]",[112],2024-04-06 06:10:46+00,NULL,2024-04-09 21:14:49.057634+00,FKDEV00036,FKUSR00036,6,Rajajinagar,FALSE,BTP027 - Modi Bridge Junction,NULL,NULL,NULL,NULL,NULL,NULL
FKID000101,12.9791741,77.5749722,"Subedar Chatram Road, AT Extension, Gandhi Nagar, Bengaluru, Karnataka. Pin-560009 (India)",FKN00GL0093,SCOOTER,NULL,"[""WRONG PARKING""]",[112],2023-11-19 00:32:46+00,NULL,2023-11-19 00:41:27.156746+00,FKDEV00044,FKUSR00044,3,Upparpet,TRUE,BTP057 - Anand Rao Junction,NULL,NULL,FKN00GL0093,SCOOTER,approved,2023-11-21 00:09:00.634+00
FKID000102,12.8758151,77.6714304,"Amrutha College Road, Mahaveer Ranches, Naganathapura, Rayasandra, Bengaluru, Karnataka. Pin-560100 (India)",FKN00GL0094,SCOOTER,NULL,"[""WRONG PARKING""]",[112],2023-11-17 06:20:46+00,NULL,2023-11-17 19:27:05.783899+00,FKDEV00045,FKUSR00045,38,Electronic City,TRUE,No Junction,NULL,NULL,FKN00GL0094,SCOOTER,rejected,2023-11-17 19:28:54.969+00
FKID000103,12.934068071777288,77.68976915672452,"Outer Ring Road, Prestige Silver Crest, Kadubisanahalli, Bengaluru, Karnataka. Pin-560103 (India)",FKN00GL0095,SCOOTER,NULL,"[""NO PARKING"",""WRONG PARKING"",""PARKING NEAR BUSTOP/SCHOOL/HOSPITAL ETC"",""DOUBLE PARKING"",""PARKING OPPOSITE TO ANOTHER PARKED VEHICLE"",""PARKING IN A MAIN ROAD"",""DEFECTIVE NUMBER PLATE""]","[113,112,111,109,108,107,116]",2024-03-14 22:42:46+00,NULL,2024-03-14 23:24:30.263238+00,FKDEV00016,FKUSR00016,13,HAL Old Airport,TRUE,No Junction,NULL,2024-04-01 18:01:17.554447+00,FKN00GL0095,SCOOTER,approved,2024-04-12 23:14:10.46+00
FKID000104,13.0106454,77.5066967,"Rajgopal Nagar Main Road, M Ramaiah Layout, Stage 2, Peenya, Bengaluru, Karnataka. Pin-560058 (India)",FKN00GL0096,PASSENGER AUTO,NULL,"[""WRONG PARKING""]",[112],2023-11-17 05:58:46+00,NULL,2023-11-17 10:09:04.830434+00,FKDEV00022,FKUSR00022,20,Peenya,TRUE,No Junction,NULL,NULL,FKN00GL0096,PASSENGER AUTO,rejected,2023-11-17 19:29:35.822+00
FKID000105,12.956646,77.7032144,"HAL Airport Road, MS Reddy Nagar, Marathahalli, Bengaluru, Karnataka. Pin-560037 (India)",FKN00GL0097,CAR,NULL,"[""WRONG PARKING"",""PARKING IN A MAIN ROAD""]","[112,107]",2023-11-28 21:44:46+00,NULL,2023-11-28 21:46:28.956703+00,FKDEV00046,FKUSR00046,13,HAL Old Airport,TRUE,No Junction,NULL,NULL,FKN00GL0097,MAXI-CAB,approved,2023-11-30 04:16:26.14+00
FKID000106,12.9736618,77.6146358,"Mahatma Gandhi Road, WEBBS Circle Junction, Ashok Nagar, Bengaluru, Karnataka. Pin-560001 (India)",FKN00GL0098,CAR,NULL,"[""NO PARKING""]",[113],2023-12-19 05:10:46+00,NULL,2023-12-19 05:25:46.800577+00,FKDEV00047,FKUSR00047,17,Halasur,TRUE,No Junction,NULL,NULL,FKN00GL0098,MAXI-CAB,approved,2023-12-22 03:24:45.883+00
FKID000107,12.973616,77.6148025,"Mahatma Gandhi Road, Mittal Towers, Yellappa Chetty Layout, Sivanchetti Gardens, Bengaluru, Karnataka. Pin-560042 (India)",FKN00GL0099,CAR,NULL,"[""NO PARKING""]",[113],2023-12-19 05:10:46+00,NULL,2023-12-19 05:25:48.446269+00,FKDEV00047,FKUSR00047,17,Halasur,TRUE,No Junction,NULL,NULL,FKN00GL0099,MAXI-CAB,approved,2023-12-22 03:24:36.381+00
FKID000108,12.9714454,77.5977759,"Walton Road, Walton Road Circle, Shanthala Nagar, Bengaluru, Karnataka. Pin-560001 (India)",FKN00GL0100,CAR,NULL,"[""NO PARKING""]",[113],2023-11-28 21:23:46+00,NULL,2023-11-28 21:38:34.351579+00,FKDEV00048,FKUSR00048,2,Cubbon Park,TRUE,BTP063 - Siddalingaiah Circle,NULL,NULL,FKN00GL0100,CAR,approved,2023-11-30 04:18:18.864+00
FKID000109,12.9712011,77.5970459,"Grant Road, UB City, Shanthala Nagar, Bengaluru, Karnataka. Pin-560001 (India)",FKN00GL0101,OTHERS,NULL,"[""NO PARKING""]",[113],2023-11-28 21:22:46+00,NULL,2023-11-28 21:38:06.0786+00,FKDEV00048,FKUSR00048,2,Cubbon Park,TRUE,BTP063 - Siddalingaiah Circle,NULL,NULL,FKN00GL0101,OTHERS,approved,2023-11-30 04:18:31.305+00
FKID000110,12.9377356,77.7007943,"Panathur Main Road, High Cliff, Kadubisanahalli, Bengaluru, Karnataka. Pin-560103 (India)",FKN00GL0102,MOTOR CYCLE,NULL,"[""WRONG PARKING""]",[112],2023-11-19 00:42:46+00,NULL,2023-11-19 00:45:04.617926+00,FKDEV00049,FKUSR00049,13,HAL Old Airport,TRUE,No Junction,NULL,NULL,FKN00GL0102,MOTOR CYCLE,rejected,2023-11-21 00:02:52.052+00
FKID000111,12.9689581,77.5361397,"20th Main Road, Ganga Government Quarters, MC Layout, Vijaya Nagar, Bengaluru, Karnataka. Pin-560040 (India)",FKN00GL0103,SCOOTER,NULL,"[""NO PARKING""]",[113],2023-11-18 00:57:46+00,NULL,2023-11-28 02:47:18.098669+00,FKDEV00050,FKUSR00050,30,Vijayanagara,TRUE,"BTP022 - Marenahalli Junction, Vijayanagar",NULL,NULL,FKN00GL0103,SCOOTER,approved,2023-11-30 04:19:37.932+00
FKID000112,12.934068071777288,77.68976915672452,"Outer Ring Road, Prestige Silver Crest, Kadubisanahalli, Bengaluru, Karnataka. Pin-560103 (India)",FKN00GL0104,SCOOTER,NULL,"[""NO PARKING"",""WRONG PARKING"",""PARKING NEAR BUSTOP/SCHOOL/HOSPITAL ETC"",""DOUBLE PARKING"",""PARKING OPPOSITE TO ANOTHER PARKED VEHICLE"",""PARKING IN A MAIN ROAD""]","[113,112,111,109,108,107]",2024-03-14 23:21:46+00,NULL,2024-03-14 23:24:35.985717+00,FKDEV00016,FKUSR00016,13,HAL Old Airport,TRUE,No Junction,NULL,2024-04-01 18:02:20.13201+00,FKN00GL0104,SCOOTER,approved,2024-04-14 00:03:30.784+00
FKID000113,12.9858662,77.6456721,"NH 75, Aveda Meta, Binnamangala, Indiranagar, Bengaluru, Karnataka. Pin-560038 (India)",FKN00GL0105,MAXI-CAB,NULL,"[""WRONG PARKING""]",[112],2023-11-27 20:20:46+00,NULL,2023-11-27 21:37:49.086283+00,FKDEV00051,FKUSR00051,4,Jeevanbheemanagar,TRUE,No Junction,NULL,NULL,FKN00GL0105,MAXI-CAB,rejected,2023-11-30 04:20:56.595+00
FKID000114,12.9772753,77.5778834,"4th Main Road, Sri Kanakadasa Circle, Gandhi Nagar, Bengaluru, Karnataka. Pin-560009 (India)",FKN00GL0106,SCOOTER,NULL,"[""NO PARKING""]",[113],2023-11-13 04:21:46+00,NULL,2023-11-13 04:24:46.823695+00,FKDEV00020,FKUSR00020,3,Upparpet,TRUE,BTP040 - Elite Junction,NULL,NULL,FKN00GL0106,SCOOTER,approved,2023-11-17 13:23:58.042+00
FKID000115,12.9729965,77.6174782,"Mahatma Gandhi Road, Craig Park Layout, Ashok Nagar, Bengaluru, Karnataka. Pin-560001 (India)",FKN00GL0107,PASSENGER AUTO,NULL,"[""NO PARKING""]",[113],2023-11-28 21:26:46+00,NULL,2023-11-28 21:33:56.609184+00,FKDEV00047,FKUSR00047,17,Halasur,TRUE,No Junction,NULL,NULL,FKN00GL0107,PASSENGER AUTO,approved,2023-11-30 04:21:36.671+00
FKID000116,12.9686015,77.5371725,"1st Main Road, Police Quarters, Vijaya Nagar, Bengaluru, Karnataka. Pin-560040 (India)",FKN00GL0108,MOTOR CYCLE,NULL,"[""WRONG PARKING""]",[112],2023-11-18 00:44:46+00,NULL,2023-11-28 01:07:44.399856+00,FKDEV00050,FKUSR00050,30,Vijayanagara,TRUE,"BTP022 - Marenahalli Junction, Vijayanagar",NULL,NULL,FKN00GL0108,MOTOR CYCLE,approved,2023-11-30 04:22:10.976+00
